조사일,조사지역명,품목명,규격,조사가격,전일조사가격
20140731,대전,쌀,20KG,43000,43000
20140731,대전,찹쌀,1KG,5300,5300
20140731,대전,감자,1KG,2180,2180
20140731,대전,호박,1,790,790
20140731,대전,호박,1,890,780
20140731,대전,오이,10,6900,6900
20140731,대전,오이,10,5960,7760
20140731,대전,참외,10,11960,8310
20140731,대전,수박,1,16900,10500
20140731,대전,수박,1,10900,0
20140731,대전,얼갈이배추,1.5KG,1140,920
20140731,대전,상추,100G,640,740
20140731,대전,팽이버섯,100G,495,495
20140731,대전,땅콩,100G,2770,2770
20140731,대전,피망(청),100G,196,440
20140731,대전,깻잎,200G,5000,4400
20140731,대전,생강,1KG,14830,14830
20140731,대전,파,1KG,7560,7560
20140731,대전,파,1KG,2410,2410
20140731,대전,양파,1KG,1190,1540
20140731,대전,마늘,1KG,9270,6960
20140731,대전,붉은고추,100G,1012,1312
20140731,대전,풋고추,100G,896,1120
20140731,대전,풋고추,100G,885,1105
20140731,대전,풋고추,100G,756,1090
20140731,대전,열무,1.5KG,1830,1676
20140731,대전,당근,1KG,2800,2800
20140731,대전,무,1,1250,1250
20140731,대전,건멸치,100G,1560,1560
20140731,대전,물오징어,1,1780,1780
20140731,대전,물오징어,1,2980,2800
20140731,대전,고등어,1,3600,0
20140731,대전,우유,1L,2520,2520
20140731,대전,계란,10,2460,2460
20140731,대전,닭고기,1KG,4980,4980
20140731,대전,돼지고기,100G,1800,2230
20140731,대전,쇠고기,100G,2480,1740
20140731,대전,쇠고기,100G,2180,2180
20140731,대전,쇠고기,100G,1980,0
20140731,대전,쇠고기,100G,4980,4000
20140731,대전,쇠고기,100G,6900,6900
20140731,대전,방울토마토,1KG,3990,3990
20140731,대전,바나나,100G,229,229
20140731,대전,바나나,100G,232,232
20140731,대전,포도,1KG,5950,6950
20140731,대전,포도,1KG,5320,6600
20140731,대전,복숭아,10,18500,19780
20140731,대전,사과,10,15800,15800
20140731,대전,시금치,1KG,5740,5740
20140731,대전,양배추,1,2300,1680
20140731,대전,고구마,1KG,6690,5690
20140731,대전,콩,1KG,10800,10800
20140731,대전,팥(적두),1KG,19800,19800
20140731,대전,쌀,20KG,45000,45000
20140731,대전,배추,1,2300,0
20140731,대전,시금치,1KG,9000,7000
20140731,대전,건멸치,100G,2700,0
20140731,대전,물오징어,1,2500,1900
20140731,대전,물오징어,1,2900,0
20140731,대전,우유,1L,2520,2520
20140731,대전,계란,10,2230,2230
20140731,대전,닭고기,1KG,8000,4900
20140731,대전,돼지고기,100G,2180,2190
20140731,대전,쇠고기,100G,2350,2350
20140731,대전,쇠고기,100G,3800,0
20140731,대전,팽이버섯,100G,630,600
20140731,대전,땅콩,100G,1740,2180
20140731,대전,피망(청),100G,750,750
20140731,대전,깻잎,200G,4250,4000
20140731,대전,미나리,1KG,10450,9540
20140731,대전,생강,1KG,12000,12000
20140731,대전,파,1KG,2900,2900
20140731,대전,양파,1KG,1470,1470
20140731,대전,붉은고추,100G,2000,1700
20140731,대전,쇠고기,100G,7200,7200
20140731,대전,방울토마토,1KG,4000,5000
20140731,대전,바나나,100G,320,280
20140731,대전,포도,1KG,6250,7950
20140731,대전,포도,1KG,5900,5900
20140731,대전,복숭아,10,33000,33000
20140731,대전,사과,10,12000,13000
20140731,대전,사과,10,18000,0
20140731,대전,풋고추,100G,1800,1500
20140731,대전,풋고추,100G,1610,1460
20140731,대전,풋고추,100G,1380,1150
20140731,대전,열무,1.5KG,1600,1600
20140731,대전,당근,1KG,5000,5000
20140731,대전,당근,1KG,4200,4200
20140731,대전,무,1,1800,1400
20140731,대전,토마토,1KG,4330,4330
20140731,대전,마늘,1KG,9330,7670
20140731,대전,호박,1,1200,1200
20140731,대전,호박,1,400,1000
20140731,대전,오이,10,6000,6000
20140731,대전,오이,10,12000,5500
20140731,대전,수박,1,14800,17500
20140731,대전,얼갈이배추,1.5KG,1600,1600
20140731,대전,상추,100G,870,870
20140731,대전,상추,100G,870,870
20140731,대전,양배추,1,2800,2000
20140731,대전,배추,1,3300,0
20140731,대전,배추,1,2300,0
20140731,대전,감자,1KG,2900,2900
20140731,대전,찹쌀,1KG,6500,6500
20140731,대전,팥(적두),1KG,21600,21600
20140731,대전,콩,1KG,13000,13000
20140801,대전,쌀,20KG,48000,0
20140801,대전,찹쌀,1KG,3400,0
20140801,대전,콩,1KG,6000,0
20140801,대전,콩,1KG,5500,0
20140801,대전,팥(적두),1KG,10000,0
20140801,대전,상추,100G,500,0
20140801,대전,상추,100G,600,0
20140801,대전,상추,100G,650,0
20140801,대전,상추,100G,750,0
20140801,대전,시금치,1KG,6500,0
20140801,대전,시금치,1KG,7500,0
20140801,대전,양배추,1,2000,0
20140801,대전,양배추,1,2500,0
20140801,대전,배추,1,3500,0
20140801,대전,배추,1,4000,0
20140801,대전,배추,1,2800,0
20140801,대전,배추,1,3300,0
20140801,대전,건멸치,100G,2000,0
20140801,대전,물오징어,1,2000,0
20140801,대전,물오징어,1,2500,0
20140801,대전,명태,1,2000,0
20140801,대전,고등어,1,2000,0
20140801,대전,고등어,1,3000,0
20140801,대전,우유,1L,2600,0
20140801,대전,쇠고기,100G,1200,0
20140801,대전,쇠고기,100G,1400,0
20140801,대전,쇠고기,100G,1400,0
20140801,대전,쇠고기,100G,2000,0
20140801,대전,쇠고기,100G,2400,0
20140801,대전,쇠고기,100G,3000,0
20140801,대전,쇠고기,100G,5700,0
20140801,대전,쇠고기,100G,3000,0
20140801,대전,방울토마토,1KG,2500,0
20140801,대전,방울토마토,1KG,3000,0
20140801,대전,바나나,100G,250,0
20140801,대전,바나나,100G,300,0
20140801,대전,포도,1KG,6500,0
20140801,대전,포도,1KG,7500,0
20140801,대전,포도,1KG,5000,0
20140801,대전,포도,1KG,6000,0
20140801,대전,복숭아,10,15000,0
20140801,대전,복숭아,10,20000,0
20140801,대전,배,10,45000,0
20140801,대전,배,10,60000,0
20140801,대전,사과,10,10000,0
20140801,대전,사과,10,20000,0
20140801,대전,사과,10,35000,0
20140801,대전,사과,10,40000,0
20140801,대전,팽이버섯,100G,300,0
20140801,대전,팽이버섯,100G,400,0
20140801,대전,느타리버섯,100G,500,0
20140801,대전,느타리버섯,100G,600,0
20140801,대전,땅콩,100G,700,0
20140801,대전,땅콩,100G,1300,0
20140801,대전,땅콩,100G,1500,0
20140801,대전,참깨,500G,4000,0
20140801,대전,참깨,500G,9000,0
20140801,대전,참깨,500G,11000,0
20140801,대전,피망(청),100G,500,0
20140801,대전,피망(청),100G,600,0
20140801,대전,깻잎,200G,1200,0
20140801,대전,깻잎,200G,1700,0
20140801,대전,미나리,1KG,5000,0
20140801,대전,미나리,1KG,6000,0
20140801,대전,생강,1KG,9000,0
20140801,대전,생강,1KG,10000,0
20140801,대전,파,1KG,1600,0
20140801,대전,파,1KG,2000,0
20140801,대전,파,1KG,1100,0
20140801,대전,파,1KG,1400,0
20140801,대전,양파,1KG,1000,0
20140801,대전,양파,1KG,1200,0
20140801,대전,마늘,1KG,4500,0
20140801,대전,마늘,1KG,5000,0
20140801,대전,붉은고추,100G,500,0
20140801,대전,붉은고추,100G,600,0
20140801,대전,풋고추,100G,450,0
20140801,대전,풋고추,100G,550,0
20140801,대전,풋고추,100G,500,0
20140801,대전,풋고추,100G,600,0
20140801,대전,풋고추,100G,400,0
20140801,대전,풋고추,100G,500,0
20140801,대전,건고추,600G,9000,0
20140801,대전,건고추,600G,10000,0
20140801,대전,건고추,600G,8000,0
20140801,대전,건고추,600G,9000,0
20140801,대전,열무,1.5KG,2000,0
20140801,대전,열무,1.5KG,2500,0
20140801,대전,당근,1KG,2500,0
20140801,대전,당근,1KG,3000,0
20140801,대전,무,1,1500,0
20140801,대전,무,1,2000,0
20140801,대전,토마토,1KG,2000,0
20140801,대전,토마토,1KG,2500,0
20140801,대전,호박,1,500,0
20140801,대전,호박,1,600,0
20140801,대전,호박,1,400,0
20140801,대전,호박,1,500,0
20140801,대전,오이,10,4500,0
20140801,대전,오이,10,5500,0
20140801,대전,오이,10,4000,0
20140801,대전,오이,10,5000,0
20140801,대전,참외,10,11000,0
20140801,대전,참외,10,14000,0
20140801,대전,수박,1,14000,0
20140801,대전,수박,1,17000,0
20140801,대전,얼갈이배추,1.5KG,1500,0
20140801,대전,얼갈이배추,1.5KG,2000,0
20140801,대전,감자,1KG,1900,0
20140801,대전,감자,1KG,2500,0
20140801,대전,고구마,1KG,4000,0
20140801,대전,고구마,1KG,5000,0
20140801,대전,녹두,1KG,10000,0
20140801,대전,녹두,1KG,12000,0
20140801,대전,팥(적두),1KG,8500,0
20140801,대전,쌀,20KG,43000,0
20140801,대전,건멸치,100G,1560,0
20140801,대전,물오징어,1,1780,0
20140801,대전,물오징어,1,2980,0
20140801,대전,고등어,1,3600,0
20140801,대전,우유,1L,2520,0
20140801,대전,쇠고기,100G,2480,0
20140801,대전,쇠고기,100G,2180,0
20140801,대전,쇠고기,100G,1980,0
20140801,대전,쇠고기,100G,4980,0
20140801,대전,쇠고기,100G,6900,0
20140801,대전,바나나,100G,229,0
20140801,대전,바나나,100G,232,0
20140801,대전,포도,1KG,5950,0
20140801,대전,포도,1KG,5320,0
20140801,대전,복숭아,10,18500,0
20140801,대전,사과,10,15800,0
20140801,대전,팽이버섯,100G,495,0
20140801,대전,호박,1,890,0
20140801,대전,오이,10,6900,0
20140801,대전,오이,10,5960,0
20140801,대전,참외,10,11960,0
20140801,대전,수박,1,16900,0
20140801,대전,수박,1,10900,0
20140801,대전,얼갈이배추,1.5KG,1140,0
20140801,대전,상추,100G,640,0
20140801,대전,시금치,1KG,5740,0
20140801,대전,방울토마토,1KG,3990,0
20140801,대전,땅콩,100G,2770,0
20140801,대전,피망(청),100G,196,0
20140801,대전,깻잎,200G,5000,0
20140801,대전,생강,1KG,14830,0
20140801,대전,파,1KG,7560,0
20140801,대전,파,1KG,2410,0
20140801,대전,양파,1KG,1190,0
20140801,대전,마늘,1KG,9270,0
20140801,대전,붉은고추,100G,1012,0
20140801,대전,풋고추,100G,896,0
20140801,대전,풋고추,100G,885,0
20140801,대전,풋고추,100G,756,0
20140801,대전,열무,1.5KG,1830,0
20140801,대전,당근,1KG,2800,0
20140801,대전,무,1,1250,0
20140801,대전,호박,1,790,0
20140801,대전,양배추,1,2300,0
20140801,대전,감자,1KG,2180,0
20140801,대전,고구마,1KG,6690,0
20140801,대전,팥(적두),1KG,19800,0
20140801,대전,콩,1KG,10800,0
20140801,대전,찹쌀,1KG,5300,0
20140801,대전,쌀,20KG,45000,0
20140801,대전,양배추,1,2800,0
20140801,대전,물오징어,1,2900,0
20140801,대전,우유,1L,2520,0
20140801,대전,쇠고기,100G,2350,0
20140801,대전,쇠고기,100G,3800,0
20140801,대전,쇠고기,100G,7200,0
20140801,대전,방울토마토,1KG,4000,0
20140801,대전,바나나,100G,320,0
20140801,대전,포도,1KG,6250,0
20140801,대전,포도,1KG,5900,0
20140801,대전,복숭아,10,33000,0
20140801,대전,사과,10,12000,0
20140801,대전,사과,10,18000,0
20140801,대전,팽이버섯,100G,630,0
20140801,대전,파,1KG,2900,0
20140801,대전,양파,1KG,1470,0
20140801,대전,마늘,1KG,9330,0
20140801,대전,열무,1.5KG,1600,0
20140801,대전,당근,1KG,5000,0
20140801,대전,당근,1KG,4200,0
20140801,대전,무,1,1800,0
20140801,대전,토마토,1KG,4330,0
20140801,대전,호박,1,1200,0
20140801,대전,건멸치,100G,2700,0
20140801,대전,물오징어,1,2500,0
20140801,대전,땅콩,100G,1740,0
20140801,대전,피망(청),100G,750,0
20140801,대전,깻잎,200G,4250,0
20140801,대전,미나리,1KG,10450,0
20140801,대전,생강,1KG,12000,0
20140801,대전,호박,1,400,0
20140801,대전,오이,10,6000,0
20140801,대전,오이,10,12000,0
20140801,대전,수박,1,14800,0
20140801,대전,얼갈이배추,1.5KG,1600,0
20140801,대전,상추,100G,870,0
20140801,대전,상추,100G,870,0
20140801,대전,시금치,1KG,9000,0
20140801,대전,붉은고추,100G,2000,0
20140801,대전,풋고추,100G,1800,0
20140801,대전,풋고추,100G,1610,0
20140801,대전,풋고추,100G,1380,0
20140801,대전,배추,1,3300,0
20140801,대전,배추,1,2300,0
20140801,대전,찹쌀,1KG,6500,0
20140801,대전,팥(적두),1KG,21600,0
20140801,대전,배추,1,2300,0
20140801,대전,감자,1KG,2900,0
20140801,대전,콩,1KG,13000,0
20140804,대전,쌀,20KG,48000,48000
20140804,대전,상추,100G,500,500
20140804,대전,상추,100G,600,600
20140804,대전,상추,100G,650,650
20140804,대전,상추,100G,750,750
20140804,대전,양배추,1,2000,2000
20140804,대전,양배추,1,2500,2500
20140804,대전,배추,1,3500,3500
20140804,대전,배추,1,4000,4000
20140804,대전,감자,1KG,1900,1900
20140804,대전,감자,1KG,2500,2500
20140804,대전,고구마,1KG,4000,4000
20140804,대전,고구마,1KG,5000,5000
20140804,대전,녹두,1KG,10000,10000
20140804,대전,녹두,1KG,12000,12000
20140804,대전,찹쌀,1KG,3400,3400
20140804,대전,콩,1KG,6000,6000
20140804,대전,토마토,1KG,2500,2500
20140804,대전,호박,1,500,500
20140804,대전,호박,1,600,600
20140804,대전,호박,1,400,400
20140804,대전,호박,1,500,500
20140804,대전,오이,10,4500,4500
20140804,대전,오이,10,5500,5500
20140804,대전,오이,10,4000,4000
20140804,대전,오이,10,5000,5000
20140804,대전,건고추,600G,9000,0
20140804,대전,건고추,600G,10000,0
20140804,대전,건고추,600G,8000,8000
20140804,대전,건고추,600G,9000,9000
20140804,대전,열무,1.5KG,2000,2000
20140804,대전,열무,1.5KG,2500,2500
20140804,대전,당근,1KG,2500,2500
20140804,대전,당근,1KG,3000,3000
20140804,대전,무,1,1500,1500
20140804,대전,무,1,2000,2000
20140804,대전,토마토,1KG,2000,2000
20140804,대전,참외,10,11000,11000
20140804,대전,참외,10,14000,14000
20140804,대전,수박,1,14000,14000
20140804,대전,수박,1,17000,17000
20140804,대전,얼갈이배추,1.5KG,1500,1500
20140804,대전,얼갈이배추,1.5KG,2000,2000
20140804,대전,시금치,1KG,6500,6500
20140804,대전,시금치,1KG,7500,7500
20140804,대전,붉은고추,100G,500,500
20140804,대전,붉은고추,100G,600,600
20140804,대전,풋고추,100G,450,450
20140804,대전,풋고추,100G,550,550
20140804,대전,풋고추,100G,500,500
20140804,대전,풋고추,100G,600,600
20140804,대전,풋고추,100G,400,400
20140804,대전,풋고추,100G,500,500
20140804,대전,건고추,600G,10000,0
20140804,대전,건고추,600G,12000,0
20140804,대전,건고추,600G,9000,9000
20140804,대전,건고추,600G,10000,10000
20140804,대전,건멸치,100G,2000,2000
20140804,대전,물오징어,1,2000,2000
20140804,대전,물오징어,1,2500,2500
20140804,대전,명태,1,2000,2000
20140804,대전,고등어,1,2000,2000
20140804,대전,고등어,1,3000,3000
20140804,대전,우유,1L,2600,2600
20140804,대전,계란,10,1600,1600
20140804,대전,닭고기,1KG,4600,4600
20140804,대전,돼지고기,100G,2100,2100
20140804,대전,쇠고기,100G,1200,1200
20140804,대전,쇠고기,100G,1400,1400
20140804,대전,쇠고기,100G,1400,1400
20140804,대전,쇠고기,100G,2000,2000
20140804,대전,쇠고기,100G,2400,2400
20140804,대전,쇠고기,100G,3000,3000
20140804,대전,쇠고기,100G,5700,5700
20140804,대전,쇠고기,100G,3000,3000
20140804,대전,방울토마토,1KG,2500,2500
20140804,대전,방울토마토,1KG,3000,3000
20140804,대전,바나나,100G,250,250
20140804,대전,바나나,100G,300,300
20140804,대전,포도,1KG,6500,6500
20140804,대전,포도,1KG,7500,7500
20140804,대전,포도,1KG,5000,5000
20140804,대전,포도,1KG,6000,6000
20140804,대전,복숭아,10,15000,15000
20140804,대전,복숭아,10,20000,20000
20140804,대전,배,10,45000,45000
20140804,대전,배,10,60000,60000
20140804,대전,사과,10,7000,10000
20140804,대전,사과,10,17000,20000
20140804,대전,사과,10,30000,35000
20140804,대전,사과,10,35000,40000
20140804,대전,팽이버섯,100G,300,300
20140804,대전,팽이버섯,100G,400,400
20140804,대전,느타리버섯,100G,500,500
20140804,대전,느타리버섯,100G,600,600
20140804,대전,땅콩,100G,700,700
20140804,대전,땅콩,100G,1300,1300
20140804,대전,땅콩,100G,1500,1500
20140804,대전,참깨,500G,4000,4000
20140804,대전,참깨,500G,9000,9000
20140804,대전,참깨,500G,11000,11000
20140804,대전,피망(청),100G,500,500
20140804,대전,피망(청),100G,600,600
20140804,대전,깻잎,200G,1400,1200
20140804,대전,깻잎,200G,2000,1700
20140804,대전,미나리,1KG,6000,5000
20140804,대전,미나리,1KG,7000,6000
20140804,대전,생강,1KG,9000,9000
20140804,대전,생강,1KG,10000,10000
20140804,대전,파,1KG,1600,1600
20140804,대전,파,1KG,2000,2000
20140804,대전,파,1KG,1100,1100
20140804,대전,파,1KG,1400,1400
20140804,대전,양파,1KG,1000,1000
20140804,대전,양파,1KG,1200,1200
20140804,대전,마늘,1KG,4500,4500
20140804,대전,마늘,1KG,5000,5000
20140804,대전,배추,1,2800,2800
20140804,대전,배추,1,3300,3300
20140804,대전,콩,1KG,5500,5500
20140804,대전,팥(적두),1KG,8500,8500
20140804,대전,팥(적두),1KG,10000,10000
20140804,대전,쌀,20KG,43000,43000
20140804,대전,찹쌀,1KG,5300,5300
20140804,대전,건멸치,100G,1560,1560
20140804,대전,물오징어,1,1780,1780
20140804,대전,물오징어,1,2980,2980
20140804,대전,고등어,1,2880,0
20140804,대전,우유,1L,2520,2520
20140804,대전,계란,10,2460,2460
20140804,대전,닭고기,1KG,4980,4980
20140804,대전,돼지고기,100G,1800,1800
20140804,대전,쇠고기,100G,2480,2480
20140804,대전,쇠고기,100G,2180,2180
20140804,대전,쇠고기,100G,4980,4980
20140804,대전,쇠고기,100G,6900,6900
20140804,대전,방울토마토,1KG,3990,3990
20140804,대전,바나나,100G,212,229
20140804,대전,바나나,100G,299,232
20140804,대전,포도,1KG,5950,5950
20140804,대전,포도,1KG,5320,5320
20140804,대전,복숭아,10,18500,18500
20140804,대전,배,10,27600,0
20140804,대전,사과,10,13800,0
20140804,대전,사과,10,15800,15800
20140804,대전,팽이버섯,100G,495,495
20140804,대전,땅콩,100G,2770,2770
20140804,대전,피망(청),100G,196,196
20140804,대전,깻잎,200G,5000,5000
20140804,대전,생강,1KG,14830,14830
20140804,대전,파,1KG,7560,7560
20140804,대전,파,1KG,2410,2410
20140804,대전,양파,1KG,1190,1190
20140804,대전,마늘,1KG,9270,9270
20140804,대전,붉은고추,100G,1012,1012
20140804,대전,풋고추,100G,896,896
20140804,대전,풋고추,100G,885,885
20140804,대전,풋고추,100G,756,756
20140804,대전,열무,1.5KG,1830,1830
20140804,대전,당근,1KG,2800,2800
20140804,대전,무,1,1250,1250
20140804,대전,호박,1,800,790
20140804,대전,호박,1,850,890
20140804,대전,오이,10,6900,6900
20140804,대전,오이,10,5960,5960
20140804,대전,참외,10,11960,11960
20140804,대전,수박,1,15900,16900
20140804,대전,얼갈이배추,1.5KG,1140,1140
20140804,대전,상추,100G,640,640
20140804,대전,양배추,1,2300,2300
20140804,대전,감자,1KG,1580,2180
20140804,대전,고구마,1KG,3990,6690
20140804,대전,팥(적두),1KG,19800,19800
20140804,대전,콩,1KG,10800,10800
20140804,대전,쌀,20KG,45000,45000
20140804,대전,찹쌀,1KG,6500,6500
20140804,대전,팥(적두),1KG,21600,21600
20140804,대전,감자,1KG,2900,2900
20140804,대전,무,1,1800,1800
20140804,대전,토마토,1KG,4330,4330
20140804,대전,호박,1,1200,1200
20140804,대전,호박,1,400,400
20140804,대전,오이,10,9000,6000
20140804,대전,오이,10,12000,12000
20140804,대전,수박,1,14800,14800
20140804,대전,얼갈이배추,1.5KG,2300,1600
20140804,대전,상추,100G,870,870
20140804,대전,물오징어,1,2500,2500
20140804,대전,우유,1L,2520,2520
20140804,대전,계란,10,2230,2230
20140804,대전,닭고기,1KG,8000,8000
20140804,대전,돼지고기,100G,2080,2180
20140804,대전,쇠고기,100G,2350,2350
20140804,대전,쇠고기,100G,2700,0
20140804,대전,쇠고기,100G,3800,3800
20140804,대전,쇠고기,100G,7200,7200
20140804,대전,방울토마토,1KG,4000,4000
20140804,대전,바나나,100G,320,320
20140804,대전,포도,1KG,6250,6250
20140804,대전,포도,1KG,6900,5900
20140804,대전,복숭아,10,33000,33000
20140804,대전,사과,10,12000,12000
20140804,대전,팽이버섯,100G,630,630
20140804,대전,땅콩,100G,1740,1740
20140804,대전,피망(청),100G,750,750
20140804,대전,깻잎,200G,4250,4250
20140804,대전,미나리,1KG,10450,10450
20140804,대전,생강,1KG,12000,12000
20140804,대전,파,1KG,2900,2900
20140804,대전,양파,1KG,1470,1470
20140804,대전,마늘,1KG,9330,9330
20140804,대전,붉은고추,100G,2000,2000
20140804,대전,풋고추,100G,1800,1800
20140804,대전,풋고추,100G,1610,1610
20140804,대전,풋고추,100G,1380,1380
20140804,대전,열무,1.5KG,2300,1600
20140804,대전,당근,1KG,5000,5000
20140804,대전,당근,1KG,4200,4200
20140804,대전,상추,100G,870,870
20140804,대전,시금치,1KG,9000,9000
20140804,대전,양배추,1,2800,2800
20140804,대전,배추,1,3300,3300
20140804,대전,콩,1KG,13000,13000
20140805,대전,쌀,20KG,48000,48000
20140805,대전,찹쌀,1KG,3400,3400
20140805,대전,콩,1KG,6000,6000
20140805,대전,콩,1KG,5500,5500
20140805,대전,팥(적두),1KG,10000,10000
20140805,대전,상추,100G,500,500
20140805,대전,상추,100G,600,600
20140805,대전,상추,100G,750,750
20140805,대전,시금치,1KG,6500,6500
20140805,대전,시금치,1KG,7500,7500
20140805,대전,양배추,1,2000,2000
20140805,대전,양배추,1,2500,2500
20140805,대전,배추,1,3500,3500
20140805,대전,배추,1,4000,4000
20140805,대전,배추,1,2800,2800
20140805,대전,배추,1,3300,3300
20140805,대전,건멸치,100G,2000,2000
20140805,대전,물오징어,1,2000,2000
20140805,대전,물오징어,1,2500,2500
20140805,대전,명태,1,2000,2000
20140805,대전,고등어,1,2000,2000
20140805,대전,고등어,1,3000,3000
20140805,대전,우유,1L,2600,2600
20140805,대전,계란,10,1600,1600
20140805,대전,닭고기,1KG,4600,4600
20140805,대전,돼지고기,100G,2100,2100
20140805,대전,쇠고기,100G,1200,1200
20140805,대전,쇠고기,100G,1400,1400
20140805,대전,쇠고기,100G,1400,1400
20140805,대전,쇠고기,100G,2000,2000
20140805,대전,쇠고기,100G,2400,2400
20140805,대전,쇠고기,100G,3000,3000
20140805,대전,쇠고기,100G,5700,5700
20140805,대전,쇠고기,100G,3000,3000
20140805,대전,방울토마토,1KG,2300,2500
20140805,대전,방울토마토,1KG,2700,3000
20140805,대전,바나나,100G,250,250
20140805,대전,바나나,100G,300,300
20140805,대전,포도,1KG,6500,6500
20140805,대전,포도,1KG,7500,7500
20140805,대전,포도,1KG,4500,5000
20140805,대전,포도,1KG,5500,6000
20140805,대전,복숭아,10,15000,15000
20140805,대전,복숭아,10,20000,20000
20140805,대전,배,10,40000,45000
20140805,대전,배,10,50000,60000
20140805,대전,사과,10,9000,7000
20140805,대전,사과,10,19000,17000
20140805,대전,사과,10,30000,30000
20140805,대전,사과,10,35000,35000
20140805,대전,팽이버섯,100G,300,300
20140805,대전,팽이버섯,100G,400,400
20140805,대전,느타리버섯,100G,500,500
20140805,대전,느타리버섯,100G,600,600
20140805,대전,땅콩,100G,700,700
20140805,대전,땅콩,100G,1300,1300
20140805,대전,땅콩,100G,1500,1500
20140805,대전,참깨,500G,4000,4000
20140805,대전,참깨,500G,9000,9000
20140805,대전,참깨,500G,11000,11000
20140805,대전,피망(청),100G,450,500
20140805,대전,피망(청),100G,550,600
20140805,대전,깻잎,200G,1400,1400
20140805,대전,깻잎,200G,2000,2000
20140805,대전,미나리,1KG,6500,6000
20140805,대전,미나리,1KG,7500,7000
20140805,대전,생강,1KG,10000,9000
20140805,대전,생강,1KG,12000,10000
20140805,대전,파,1KG,1600,1600
20140805,대전,파,1KG,2000,2000
20140805,대전,파,1KG,1500,1100
20140805,대전,파,1KG,1800,1400
20140805,대전,양파,1KG,1000,1000
20140805,대전,양파,1KG,1200,1200
20140805,대전,마늘,1KG,4500,4500
20140805,대전,마늘,1KG,5000,5000
20140805,대전,붉은고추,100G,500,500
20140805,대전,붉은고추,100G,600,600
20140805,대전,풋고추,100G,500,450
20140805,대전,풋고추,100G,600,550
20140805,대전,풋고추,100G,500,500
20140805,대전,풋고추,100G,600,600
20140805,대전,풋고추,100G,400,400
20140805,대전,풋고추,100G,500,500
20140805,대전,건고추,600G,10000,10000
20140805,대전,건고추,600G,12000,12000
20140805,대전,건고추,600G,9000,9000
20140805,대전,건고추,600G,10000,10000
20140805,대전,건고추,600G,9000,9000
20140805,대전,건고추,600G,10000,10000
20140805,대전,건고추,600G,8000,8000
20140805,대전,건고추,600G,9000,9000
20140805,대전,열무,1.5KG,2000,2000
20140805,대전,열무,1.5KG,2500,2500
20140805,대전,당근,1KG,2500,2500
20140805,대전,당근,1KG,3000,3000
20140805,대전,무,1,1500,1500
20140805,대전,무,1,2000,2000
20140805,대전,토마토,1KG,2000,2000
20140805,대전,토마토,1KG,2500,2500
20140805,대전,호박,1,600,500
20140805,대전,호박,1,700,600
20140805,대전,호박,1,700,400
20140805,대전,호박,1,800,500
20140805,대전,오이,10,4000,4000
20140805,대전,오이,10,5000,5000
20140805,대전,참외,10,13000,11000
20140805,대전,참외,10,16000,14000
20140805,대전,수박,1,12000,14000
20140805,대전,수박,1,15000,17000
20140805,대전,얼갈이배추,1.5KG,1500,1500
20140805,대전,얼갈이배추,1.5KG,2000,2000
20140805,대전,상추,100G,650,650
20140805,대전,오이,10,4500,4500
20140805,대전,오이,10,5500,5500
20140805,대전,감자,1KG,1900,1900
20140805,대전,감자,1KG,2500,2500
20140805,대전,고구마,1KG,4000,4000
20140805,대전,고구마,1KG,5000,5000
20140805,대전,녹두,1KG,10000,10000
20140805,대전,녹두,1KG,12000,12000
20140805,대전,팥(적두),1KG,8500,8500
20140805,대전,쌀,20KG,43000,43000
20140805,대전,건멸치,100G,1560,1560
20140805,대전,물오징어,1,1780,1780
20140805,대전,물오징어,1,2980,2980
20140805,대전,고등어,1,2880,2880
20140805,대전,우유,1L,2520,2520
20140805,대전,계란,10,2460,2460
20140805,대전,닭고기,1KG,4980,4980
20140805,대전,돼지고기,100G,1800,1800
20140805,대전,쇠고기,100G,2480,2480
20140805,대전,쇠고기,100G,2180,2180
20140805,대전,쇠고기,100G,4000,4980
20140805,대전,포도,1KG,5950,5950
20140805,대전,포도,1KG,5320,5320
20140805,대전,복숭아,10,18500,18500
20140805,대전,배,10,27600,27600
20140805,대전,사과,10,13800,13800
20140805,대전,사과,10,15800,15800
20140805,대전,팽이버섯,100G,495,495
20140805,대전,피망(청),100G,196,196
20140805,대전,깻잎,200G,5000,5000
20140805,대전,생강,1KG,15670,14830
20140805,대전,파,1KG,6043,7560
20140805,대전,파,1KG,2410,2410
20140805,대전,양파,1KG,1380,1190
20140805,대전,마늘,1KG,9270,9270
20140805,대전,붉은고추,100G,1012,1012
20140805,대전,당근,1KG,2800,2800
20140805,대전,쇠고기,100G,6900,6900
20140805,대전,방울토마토,1KG,3990,3990
20140805,대전,바나나,100G,212,212
20140805,대전,바나나,100G,299,299
20140805,대전,땅콩,100G,2770,2770
20140805,대전,무,1,1250,1250
20140805,대전,호박,1,800,800
20140805,대전,호박,1,1280,850
20140805,대전,오이,10,6900,6900
20140805,대전,오이,10,5960,5960
20140805,대전,참외,10,11960,11960
20140805,대전,수박,1,15900,15900
20140805,대전,얼갈이배추,1.5KG,1140,1140
20140805,대전,풋고추,100G,896,896
20140805,대전,풋고추,100G,885,885
20140805,대전,풋고추,100G,756,756
20140805,대전,열무,1.5KG,1830,1830
