조사일,조사지역명,품목명,규격,조사가격,전일조사가격
20130604,제주,고등어,1마리,2980,2800
20130604,제주,감자,1KG,2980,2980
20130604,제주,배추,포기,2480,2480
20130604,제주,양배추,포기,2280,2280
20130604,제주,시금치,1KG,2120,2120
20130604,제주,상추,100G,790,790
20130604,제주,상추,100G,790,790
20130604,제주,수박,1개,17900,17900
20130604,제주,수박,1개,10900,10900
20130604,제주,참외,10개,16610,16610
20130604,제주,쌀,20KG,46600,46600
20130604,제주,찹쌀,1KG,5900,5900
20130604,제주,콩,1KG,13200,13200
20130604,제주,팥(적두),1KG,25600,25600
20130604,제주,고구마,1KG,4570,4570
20130604,제주,참외,10개,14660,14660
20130604,제주,오이,10개,4500,4500
20130604,제주,오이,10개,2980,2980
20130604,제주,오이,10개,5000,5000
20130604,제주,호박,1개,980,980
20130604,제주,호박,1개,1080,1080
20130604,제주,토마토,1KG,3740,3740
20130604,제주,배,10개,27000,27000
20130604,제주,포도,1KG,8670,8870
20130604,제주,바나나,100G,270,270
20130604,제주,방울토마토,1KG,4800,4800
20130604,제주,방울토마토,1KG,3490,3490
20130604,제주,돼지고기,100G,1670,1670
20130604,제주,닭고기,1KG,7000,7000
20130604,제주,계란,10개,1960,1960
20130604,제주,우유,1L,2340,2340
20130604,제주,미나리,1KG,5900,5900
20130604,제주,깻잎,200G,2640,2640
20130604,제주,피망(청),100G,990,990
20130604,제주,땅콩,100G,2640,2640
20130604,제주,느타리버섯,100G,1190,1190
20130604,제주,팽이버섯,100G,290,290
20130604,제주,사과,10개,19870,19870
20130604,제주,사과,10개,9900,9900
20130604,제주,배,10개,36000,36000
20130604,제주,당근,1KG,5480,5480
20130604,제주,풋고추,100G,760,760
20130604,제주,풋고추,100G,1520,1520
20130604,제주,풋고추,100G,850,850
20130604,제주,붉은고추,100G,1050,1050
20130604,제주,마늘,1KG,7980,7980
20130604,제주,양파,1KG,2540,2540
20130604,제주,파,1KG,3250,3250
20130604,제주,생강,1KG,18200,18200
20130604,제주,물오징어,1마리,1980,1980
20130604,제주,쇠고기,100G,5500,5500
20130604,제주,쇠고기,100G,1880,1880
20130604,제주,쇠고기,100G,1880,1880
20130604,제주,쇠고기,100G,3400,3400
20130604,제주,쇠고기,100G,2310,2310
20130604,제주,얼갈이배추,1.5KG,1820,1820
20130605,제주,열무,1.5KG,1650,1650
20130605,제주,쇠고기,100G,2310,2310
20130605,제주,쇠고기,100G,5500,5500
20130605,제주,쌀,20KG,46600,46600
20130605,제주,찹쌀,1KG,5900,5900
20130605,제주,콩,1KG,13200,13200
20130605,제주,팥(적두),1KG,25600,25600
20130605,제주,고구마,1KG,4570,4570
20130605,제주,감자,1KG,2980,2980
20130605,제주,배추,포기,2480,2480
20130605,제주,양배추,포기,2580,2280
20130605,제주,시금치,1KG,2120,2120
20130605,제주,상추,100G,790,790
20130605,제주,상추,100G,790,790
20130605,제주,수박,1개,17900,17900
20130605,제주,수박,1개,10900,10900
20130605,제주,참외,10개,16610,16610
20130605,제주,참외,10개,14660,14660
20130605,제주,오이,10개,4500,4500
20130605,제주,방울토마토,1KG,4800,4800
20130605,제주,방울토마토,1KG,3490,3490
20130605,제주,돼지고기,100G,1670,1670
20130605,제주,닭고기,1KG,7000,7000
20130605,제주,계란,10개,1960,1960
20130605,제주,우유,1L,2340,2340
20130605,제주,고등어,1마리,2980,2980
20130605,제주,물오징어,1마리,1980,1980
20130605,제주,건멸치,100G,2390,2390
20130605,제주,땅콩,100G,2640,2640
20130605,제주,느타리버섯,100G,1190,1190
20130605,제주,팽이버섯,100G,290,290
20130605,제주,사과,10개,19870,19870
20130605,제주,사과,10개,9900,9900
20130605,제주,배,10개,36000,36000
20130605,제주,배,10개,27000,27000
20130605,제주,포도,1KG,9420,8670
20130605,제주,바나나,100G,270,270
20130605,제주,오이,10개,2980,2980
20130605,제주,오이,10개,5000,5000
20130605,제주,호박,1개,980,980
20130605,제주,호박,1개,1080,1080
20130605,제주,토마토,1KG,3740,3740
20130605,제주,당근,1KG,3500,5480
20130605,제주,풋고추,100G,760,760
20130605,제주,풋고추,100G,1520,1520
20130605,제주,풋고추,100G,850,850
20130605,제주,붉은고추,100G,1050,1050
20130605,제주,마늘,1KG,7980,7980
20130605,제주,양파,1KG,2540,2540
20130605,제주,파,1KG,3250,3250
20130605,제주,생강,1KG,18200,18200
20130605,제주,미나리,1KG,5900,5900
20130605,제주,깻잎,200G,2640,2640
20130605,제주,피망(청),100G,990,990
20130605,제주,쇠고기,100G,2800,3400
20130605,제주,쇠고기,100G,2070,1880
20130605,제주,얼갈이배추,1.5KG,1820,1820
20130605,제주,쇠고기,100G,1880,1880
20130606,제주,열무,1.5KG,1650,0
20130606,제주,얼갈이배추,1.5KG,1820,0
20130606,제주,쇠고기,100G,1880,0
20130606,제주,쇠고기,100G,2310,0
20130606,제주,쇠고기,100G,5500,0
20130606,제주,물오징어,1마리,1980,0
20130606,제주,우유,1L,2340,0
20130606,제주,방울토마토,1KG,4800,0
20130606,제주,땅콩,100G,2640,0
20130606,제주,느타리버섯,100G,1190,0
20130606,제주,팽이버섯,100G,290,0
20130606,제주,사과,10개,19870,0
20130606,제주,사과,10개,9900,0
20130606,제주,배,10개,36000,0
20130606,제주,배,10개,27000,0
20130606,제주,포도,1KG,9420,0
20130606,제주,바나나,100G,270,0
20130606,제주,오이,10개,2980,0
20130606,제주,오이,10개,5000,0
20130606,제주,호박,1개,980,0
20130606,제주,호박,1개,1080,0
20130606,제주,토마토,1KG,3740,0
20130606,제주,당근,1KG,3500,0
20130606,제주,풋고추,100G,760,0
20130606,제주,풋고추,100G,1520,0
20130606,제주,풋고추,100G,850,0
20130606,제주,쌀,20KG,46600,0
20130606,제주,찹쌀,1KG,5900,0
20130606,제주,콩,1KG,13200,0
20130606,제주,팥(적두),1KG,25600,0
20130606,제주,고구마,1KG,4570,0
20130606,제주,감자,1KG,2980,0
20130606,제주,배추,포기,2480,0
20130606,제주,양배추,포기,2580,0
20130606,제주,시금치,1KG,2120,0
20130606,제주,상추,100G,790,0
20130606,제주,상추,100G,790,0
20130606,제주,수박,1개,17900,0
20130606,제주,수박,1개,10900,0
20130606,제주,참외,10개,16610,0
20130606,제주,참외,10개,14660,0
20130606,제주,오이,10개,4500,0
20130606,제주,붉은고추,100G,1050,0
20130606,제주,마늘,1KG,7980,0
20130606,제주,양파,1KG,2540,0
20130606,제주,파,1KG,3250,0
20130606,제주,생강,1KG,18200,0
20130606,제주,미나리,1KG,5900,0
20130606,제주,깻잎,200G,2640,0
20130606,제주,피망(청),100G,990,0
20130606,제주,방울토마토,1KG,3490,0
20130606,제주,고등어,1마리,2980,0
20130606,제주,건멸치,100G,2390,0
20130606,제주,쇠고기,100G,2800,0
20130606,제주,쇠고기,100G,2070,0
20130607,제주,열무,1.5KG,1580,1650
20130607,제주,쇠고기,100G,2800,2800
20130607,제주,건멸치,100G,1660,2390
20130607,제주,바나나,100G,270,270
20130607,제주,방울토마토,1KG,6270,4800
20130607,제주,방울토마토,1KG,3490,0
20130607,제주,돼지고기,100G,2070,1670
20130607,제주,닭고기,1KG,7000,7000
20130607,제주,계란,10개,1960,1960
20130607,제주,우유,1L,2340,2340
20130607,제주,고등어,1마리,2980,2980
20130607,제주,물오징어,1마리,1980,1980
20130607,제주,피망(청),100G,990,990
20130607,제주,땅콩,100G,2640,2640
20130607,제주,느타리버섯,100G,1190,1190
20130607,제주,팽이버섯,100G,290,290
20130607,제주,사과,10개,19870,0
20130607,제주,사과,10개,19870,9900
20130607,제주,배,10개,36000,36000
20130607,제주,배,10개,27000,27000
20130607,제주,포도,1KG,9420,9420
20130607,제주,오이,10개,5500,4500
20130607,제주,오이,10개,2980,0
20130607,제주,오이,10개,5000,5000
20130607,제주,호박,1개,980,980
20130607,제주,호박,1개,1080,1080
20130607,제주,토마토,1KG,3900,3740
20130607,제주,당근,1KG,3500,3500
20130607,제주,풋고추,100G,760,760
20130607,제주,풋고추,100G,1520,1520
20130607,제주,쌀,20KG,46600,46600
20130607,제주,찹쌀,1KG,5900,5900
20130607,제주,콩,1KG,13200,13200
20130607,제주,팥(적두),1KG,25600,25600
20130607,제주,고구마,1KG,4570,4570
20130607,제주,감자,1KG,2900,2980
20130607,제주,배추,포기,2480,2480
20130607,제주,양배추,포기,2250,2580
20130607,제주,시금치,1KG,2880,2120
20130607,제주,상추,100G,790,790
20130607,제주,상추,100G,660,790
20130607,제주,수박,1개,16800,17900
20130607,제주,수박,1개,15800,10900
20130607,제주,참외,10개,19330,16610
20130607,제주,참외,10개,14660,14660
20130607,제주,풋고추,100G,850,850
20130607,제주,붉은고추,100G,1050,1050
20130607,제주,마늘,1KG,9900,7980
20130607,제주,양파,1KG,2540,2540
20130607,제주,파,1KG,3250,3250
20130607,제주,생강,1KG,18200,18200
20130607,제주,미나리,1KG,5900,5900
20130607,제주,깻잎,200G,2640,2640
20130607,제주,쇠고기,100G,5500,5500
20130607,제주,쇠고기,100G,2310,2310
20130607,제주,얼갈이배추,1.5KG,1820,1820
20130607,제주,쇠고기,100G,1880,1880
20130607,제주,쇠고기,100G,1680,2070
20130608,제주,열무,1.5KG,1580,0
20130608,제주,쇠고기,100G,2800,0
20130608,제주,건멸치,100G,1660,0
20130608,제주,고등어,1마리,2980,0
20130608,제주,시금치,1KG,2880,0
20130608,제주,상추,100G,790,0
20130608,제주,상추,100G,660,0
20130608,제주,수박,1개,16800,0
20130608,제주,수박,1개,15800,0
20130608,제주,참외,10개,19330,0
20130608,제주,참외,10개,14660,0
20130608,제주,오이,10개,5500,0
20130608,제주,오이,10개,5000,0
20130608,제주,쌀,20KG,46600,0
20130608,제주,찹쌀,1KG,5900,0
20130608,제주,콩,1KG,13200,0
20130608,제주,팥(적두),1KG,25600,0
20130608,제주,고구마,1KG,4570,0
20130608,제주,감자,1KG,2900,0
20130608,제주,배추,포기,2480,0
20130608,제주,양배추,포기,2250,0
20130608,제주,호박,1개,980,0
20130608,제주,호박,1개,1080,0
20130608,제주,토마토,1KG,3900,0
20130608,제주,당근,1KG,3500,0
20130608,제주,풋고추,100G,760,0
20130608,제주,풋고추,100G,1520,0
20130608,제주,풋고추,100G,850,0
20130608,제주,느타리버섯,100G,1190,0
20130608,제주,팽이버섯,100G,290,0
20130608,제주,사과,10개,19870,0
20130608,제주,배,10개,36000,0
20130608,제주,배,10개,27000,0
20130608,제주,포도,1KG,9420,0
20130608,제주,바나나,100G,270,0
20130608,제주,방울토마토,1KG,6270,0
20130608,제주,우유,1L,2340,0
20130608,제주,붉은고추,100G,1050,0
20130608,제주,마늘,1KG,9900,0
20130608,제주,양파,1KG,2540,0
20130608,제주,파,1KG,3250,0
20130608,제주,생강,1KG,18200,0
20130608,제주,미나리,1KG,5900,0
20130608,제주,깻잎,200G,2640,0
20130608,제주,피망(청),100G,990,0
20130608,제주,땅콩,100G,2640,0
20130608,제주,물오징어,1마리,1980,0
20130608,제주,쇠고기,100G,5500,0
20130608,제주,쇠고기,100G,2310,0
20130608,제주,얼갈이배추,1.5KG,1820,0
20130608,제주,쇠고기,100G,1880,0
20130608,제주,쇠고기,100G,1680,0
20130609,제주,열무,1.5KG,1580,0
20130609,제주,쇠고기,100G,1680,0
20130609,제주,쇠고기,100G,2310,0
20130609,제주,쇠고기,100G,5500,0
20130609,제주,물오징어,1마리,1980,0
20130609,제주,우유,1L,2340,0
20130609,제주,바나나,100G,270,0
20130609,제주,배,10개,27000,0
20130609,제주,수박,1개,15800,0
20130609,제주,참외,10개,19330,0
20130609,제주,참외,10개,14660,0
20130609,제주,오이,10개,5500,0
20130609,제주,오이,10개,5000,0
20130609,제주,호박,1개,980,0
20130609,제주,호박,1개,1080,0
20130609,제주,토마토,1KG,3900,0
20130609,제주,당근,1KG,3500,0
20130609,제주,팥(적두),1KG,25600,0
20130609,제주,고구마,1KG,4570,0
20130609,제주,감자,1KG,2900,0
20130609,제주,배추,포기,2480,0
20130609,제주,양배추,포기,2250,0
20130609,제주,시금치,1KG,2880,0
20130609,제주,상추,100G,790,0
20130609,제주,상추,100G,660,0
20130609,제주,수박,1개,16800,0
20130609,제주,쌀,20KG,46600,0
20130609,제주,찹쌀,1KG,5900,0
20130609,제주,콩,1KG,13200,0
20130609,제주,풋고추,100G,760,0
20130609,제주,풋고추,100G,1520,0
20130609,제주,풋고추,100G,850,0
20130609,제주,붉은고추,100G,1050,0
20130609,제주,마늘,1KG,9900,0
20130609,제주,양파,1KG,2540,0
20130609,제주,파,1KG,3250,0
20130609,제주,생강,1KG,18200,0
20130609,제주,미나리,1KG,5900,0
20130609,제주,깻잎,200G,2640,0
20130609,제주,피망(청),100G,990,0
20130609,제주,땅콩,100G,2640,0
20130609,제주,느타리버섯,100G,1190,0
20130609,제주,팽이버섯,100G,290,0
20130609,제주,사과,10개,19870,0
20130609,제주,배,10개,36000,0
20130609,제주,포도,1KG,9420,0
20130609,제주,방울토마토,1KG,6270,0
20130609,제주,고등어,1마리,2980,0
20130609,제주,건멸치,100G,1660,0
20130609,제주,쇠고기,100G,2800,0
20130609,제주,얼갈이배추,1.5KG,1820,0
20130609,제주,쇠고기,100G,1880,0
20130610,제주,열무,1.5KG,1580,1580
20130610,제주,쇠고기,100G,1680,1680
20130610,제주,쇠고기,100G,2800,2800
20130610,제주,쌀,20KG,46600,46600
20130610,제주,찹쌀,1KG,5900,5900
20130610,제주,콩,1KG,13200,13200
20130610,제주,팥(적두),1KG,25600,25600
20130610,제주,고구마,1KG,4570,4570
20130610,제주,감자,1KG,2900,2900
20130610,제주,배추,포기,2480,2480
20130610,제주,양배추,포기,2580,2250
20130610,제주,시금치,1KG,2880,2880
20130610,제주,상추,100G,790,790
20130610,제주,상추,100G,660,660
20130610,제주,수박,1개,16800,16800
20130610,제주,수박,1개,15800,15800
20130610,제주,방울토마토,1KG,6640,6270
20130610,제주,돼지고기,100G,2100,2070
20130610,제주,닭고기,1KG,7000,7000
20130610,제주,계란,10개,1960,1960
20130610,제주,우유,1L,2340,2340
20130610,제주,고등어,1마리,2980,2980
20130610,제주,물오징어,1마리,2180,1980
20130610,제주,건멸치,100G,1660,1660
20130610,제주,쇠고기,100G,5500,5500
20130610,제주,피망(청),100G,990,990
20130610,제주,땅콩,100G,2640,2640
20130610,제주,느타리버섯,100G,1190,1190
20130610,제주,팽이버섯,100G,400,290
20130610,제주,사과,10개,19870,19870
20130610,제주,배,10개,36000,36000
20130610,제주,배,10개,27000,27000
20130610,제주,포도,1KG,9420,9420
20130610,제주,바나나,100G,270,270
20130610,제주,풋고추,100G,1520,1520
20130610,제주,풋고추,100G,850,850
20130610,제주,붉은고추,100G,1050,1050
20130610,제주,마늘,1KG,9900,9900
20130610,제주,양파,1KG,2600,2540
20130610,제주,파,1KG,3250,3250
20130610,제주,생강,1KG,18200,18200
20130610,제주,미나리,1KG,5900,5900
20130610,제주,깻잎,200G,2640,2640
20130610,제주,참외,10개,22670,19330
20130610,제주,참외,10개,14660,14660
20130610,제주,오이,10개,5500,5500
20130610,제주,오이,10개,5000,5000
20130610,제주,호박,1개,1180,980
20130610,제주,호박,1개,1080,1080
20130610,제주,토마토,1KG,3900,3900
20130610,제주,당근,1KG,3500,3500
20130610,제주,풋고추,100G,760,760
20130610,제주,쇠고기,100G,2310,2310
20130610,제주,쇠고기,100G,1880,1880
20130610,제주,얼갈이배추,1.5KG,1820,1820
20130611,제주,열무,1.5KG,1580,1580
20130611,제주,쇠고기,100G,1680,1680
20130611,제주,쇠고기,100G,2800,2800
20130611,제주,건멸치,100G,1660,1660
20130611,제주,고등어,1마리,2980,2980
20130611,제주,쌀,20KG,46600,46600
20130611,제주,찹쌀,1KG,5900,5900
20130611,제주,콩,1KG,13200,13200
20130611,제주,팥(적두),1KG,25600,25600
20130611,제주,고구마,1KG,4570,4570
20130611,제주,감자,1KG,2900,2900
20130611,제주,배추,포기,2480,2480
20130611,제주,양배추,포기,2580,2580
20130611,제주,시금치,1KG,2880,2880
20130611,제주,배,10개,36000,36000
20130611,제주,배,10개,27000,27000
20130611,제주,포도,1KG,9420,9420
20130611,제주,바나나,100G,270,270
20130611,제주,방울토마토,1KG,6640,6640
20130611,제주,돼지고기,100G,2100,2100
20130611,제주,닭고기,1KG,7000,7000
20130611,제주,계란,10개,1960,1960
20130611,제주,우유,1L,2340,2340
20130611,제주,파,1KG,3250,3250
20130611,제주,생강,1KG,18200,18200
20130611,제주,미나리,1KG,5900,5900
20130611,제주,깻잎,200G,2640,2640
20130611,제주,피망(청),100G,990,990
20130611,제주,땅콩,100G,2640,2640
20130611,제주,느타리버섯,100G,1190,1190
20130611,제주,팽이버섯,100G,400,400
20130611,제주,사과,10개,19870,19870
20130611,제주,호박,1개,1980,1080
20130611,제주,토마토,1KG,3900,3900
20130611,제주,당근,1KG,3500,3500
20130611,제주,풋고추,100G,760,760
20130611,제주,풋고추,100G,1520,1520
20130611,제주,풋고추,100G,850,850
20130611,제주,붉은고추,100G,1050,1050
20130611,제주,마늘,1KG,9900,9900
20130611,제주,양파,1KG,2600,2600
20130611,제주,상추,100G,790,790
20130611,제주,상추,100G,660,660
20130611,제주,수박,1개,16800,16800
20130611,제주,수박,1개,15800,15800
20130611,제주,참외,10개,22670,22670
20130611,제주,참외,10개,14660,14660
20130611,제주,오이,10개,5500,5500
20130611,제주,오이,10개,5000,5000
20130611,제주,호박,1개,1700,1180
20130611,제주,물오징어,1마리,2180,2180
20130611,제주,쇠고기,100G,5500,5500
20130611,제주,쇠고기,100G,2310,2310
20130611,제주,쇠고기,100G,1880,1880
20130611,제주,얼갈이배추,1.5KG,1820,1820
20130612,제주,열무,1.5KG,1580,1580
20130612,제주,쇠고기,100G,5500,5500
20130612,제주,물오징어,1마리,2180,2180
20130612,제주,우유,1L,2340,2340
20130612,제주,토마토,1KG,3900,3900
20130612,제주,당근,1KG,3500,3500
20130612,제주,풋고추,100G,760,760
20130612,제주,풋고추,100G,1520,1520
20130612,제주,풋고추,100G,850,850
20130612,제주,붉은고추,100G,1050,1050
20130612,제주,마늘,1KG,9900,9900
20130612,제주,양파,1KG,2600,2600
20130612,제주,파,1KG,3250,3250
20130612,제주,콩,1KG,13200,13200
20130612,제주,팥(적두),1KG,25600,25600
20130612,제주,고구마,1KG,4570,4570
20130612,제주,감자,1KG,2900,2900
20130612,제주,배추,포기,2480,2480
20130612,제주,양배추,포기,2580,2580
20130612,제주,시금치,1KG,2880,2880
20130612,제주,상추,100G,790,790
20130612,제주,상추,100G,660,660
20130612,제주,쌀,20KG,46600,46600
20130612,제주,찹쌀,1KG,5900,5900
20130612,제주,수박,1개,16800,16800
20130612,제주,수박,1개,15800,15800
20130612,제주,참외,10개,22670,22670
20130612,제주,참외,10개,14660,14660
20130612,제주,오이,10개,5500,5500
20130612,제주,오이,10개,5000,5000
20130612,제주,호박,1개,1700,1700
20130612,제주,호박,1개,1980,1980
20130612,제주,생강,1KG,18200,18200
20130612,제주,미나리,1KG,5900,5900
20130612,제주,깻잎,200G,2640,2640
20130612,제주,피망(청),100G,990,990
20130612,제주,땅콩,100G,2640,2640
20130612,제주,느타리버섯,100G,1190,1190
20130612,제주,팽이버섯,100G,400,400
20130612,제주,사과,10개,19870,19870
20130612,제주,배,10개,36000,36000
20130612,제주,배,10개,27000,27000
20130612,제주,포도,1KG,9420,9420
20130612,제주,바나나,100G,270,270
20130612,제주,방울토마토,1KG,6640,6640
20130612,제주,돼지고기,100G,2100,2100
20130612,제주,닭고기,1KG,7000,7000
20130612,제주,계란,10개,1960,1960
20130612,제주,고등어,1마리,2980,2980
20130612,제주,건멸치,100G,1660,1660
20130612,제주,쇠고기,100G,2800,2800
20130612,제주,쇠고기,100G,1880,1880
20130612,제주,쇠고기,100G,1680,1680
20130612,제주,쇠고기,100G,2310,2310
20130612,제주,얼갈이배추,1.5KG,1820,1820
20130613,제주,열무,1.5KG,1980,1580
20130613,제주,쇠고기,100G,3400,2800
20130613,제주,건멸치,100G,1660,1660
20130613,제주,풋고추,100G,1520,1520
20130613,제주,풋고추,100G,990,850
20130613,제주,붉은고추,100G,1320,1050
20130613,제주,마늘,1KG,9900,9900
20130613,제주,양파,1KG,2210,2600
20130613,제주,파,1KG,3250,3250
20130613,제주,생강,1KG,18200,18200
20130613,제주,미나리,1KG,5900,5900
20130613,제주,깻잎,200G,2640,2640
20130613,제주,참외,10개,13800,14660
20130613,제주,오이,10개,5500,5500
20130613,제주,오이,10개,4000,0
20130613,제주,오이,10개,5000,5000
20130613,제주,호박,1개,1280,1700
20130613,제주,호박,1개,1080,1980
20130613,제주,토마토,1KG,3900,3900
20130613,제주,당근,1KG,3500,3500
20130613,제주,풋고추,100G,660,760
20130613,제주,감자,1KG,2900,2900
20130613,제주,배추,포기,2480,2480
20130613,제주,양배추,포기,1680,2580
20130613,제주,시금치,1KG,2880,2880
20130613,제주,상추,100G,890,790
20130613,제주,상추,100G,890,660
20130613,제주,수박,1개,17800,16800
20130613,제주,수박,1개,14800,15800
20130613,제주,참외,10개,22670,22670
20130613,제주,쌀,20KG,46600,46600
20130613,제주,찹쌀,1KG,5900,5900
20130613,제주,콩,1KG,13200,13200
20130613,제주,팥(적두),1KG,25600,25600
20130613,제주,고구마,1KG,4570,4570
20130613,제주,피망(청),100G,990,990
20130613,제주,땅콩,100G,2640,2640
20130613,제주,느타리버섯,100G,1190,1190
20130613,제주,팽이버섯,100G,400,400
20130613,제주,사과,10개,19870,19870
20130613,제주,배,10개,36000,36000
20130613,제주,배,10개,27000,27000
20130613,제주,포도,1KG,9610,9420
20130613,제주,바나나,100G,270,270
20130613,제주,방울토마토,1KG,5310,6640
20130613,제주,돼지고기,100G,2100,2100
20130613,제주,닭고기,1KG,7000,7000
20130613,제주,계란,10개,1960,1960
20130613,제주,우유,1L,2340,2340
20130613,제주,고등어,1마리,2980,2980
20130613,제주,물오징어,1마리,2180,2180
20130613,제주,쇠고기,100G,5800,5500
20130613,제주,쇠고기,100G,2310,2310
20130613,제주,얼갈이배추,1.5KG,2540,1820
20130613,제주,쇠고기,100G,1750,1880
20130613,제주,쇠고기,100G,1680,1680
20130614,제주,열무,1.5KG,1980,1980
20130614,제주,얼갈이배추,1.5KG,2540,2540
20130614,제주,쇠고기,100G,1680,1680
20130614,제주,쇠고기,100G,3400,3400
20130614,제주,건멸치,100G,1660,1660
20130614,제주,고등어,1마리,2980,2980
20130614,제주,계란,10개,1960,1960
20130614,제주,호박,1개,1080,1080
20130614,제주,토마토,1KG,3900,3900
20130614,제주,당근,1KG,3500,3500
20130614,제주,풋고추,100G,660,660
20130614,제주,풋고추,100G,1520,1520
20130614,제주,풋고추,100G,990,990
20130614,제주,붉은고추,100G,1320,1320
20130614,제주,마늘,1KG,9900,9900
20130614,제주,양파,1KG,2210,2210
20130614,제주,상추,100G,890,890
20130614,제주,수박,1개,17800,17800
20130614,제주,수박,1개,14800,14800
20130614,제주,참외,10개,22670,22670
20130614,제주,참외,10개,13800,13800
20130614,제주,오이,10개,5500,5500
20130614,제주,오이,10개,4000,4000
20130614,제주,오이,10개,5000,5000
20130614,제주,호박,1개,1280,1280
20130614,제주,찹쌀,1KG,5900,5900
20130614,제주,콩,1KG,13200,13200
20130614,제주,팥(적두),1KG,25600,25600
20130614,제주,고구마,1KG,4570,4570
20130614,제주,감자,1KG,2900,2900
20130614,제주,배추,포기,2480,2480
20130614,제주,양배추,포기,1680,1680
20130614,제주,시금치,1KG,2880,2880
20130614,제주,상추,100G,890,890
20130614,제주,쌀,20KG,46600,46600
20130614,제주,파,1KG,3250,3250
20130614,제주,생강,1KG,18200,18200
20130614,제주,미나리,1KG,5900,5900
20130614,제주,깻잎,200G,2640,2640
20130614,제주,피망(청),100G,990,990
20130614,제주,땅콩,100G,2640,2640
20130614,제주,느타리버섯,100G,1190,1190
20130614,제주,팽이버섯,100G,400,400
20130614,제주,사과,10개,19870,19870
20130614,제주,배,10개,36000,36000
20130614,제주,배,10개,27000,27000
20130614,제주,포도,1KG,9610,9610
20130614,제주,바나나,100G,270,270
20130614,제주,방울토마토,1KG,5310,5310
20130614,제주,돼지고기,100G,2100,2100
20130614,제주,닭고기,1KG,7000,7000
20130614,제주,우유,1L,2340,2340
20130614,제주,물오징어,1마리,2180,2180
20130614,제주,쇠고기,100G,5800,5800
20130614,제주,쇠고기,100G,2310,2310
20130614,제주,쇠고기,100G,1750,1750
20130615,제주,열무,1.5KG,1980,0
20130615,제주,쇠고기,100G,1750,0
20130615,제주,쇠고기,100G,2310,0
20130615,제주,쇠고기,100G,5800,0
20130615,제주,물오징어,1마리,2180,0
20130615,제주,우유,1L,2340,0
20130615,제주,바나나,100G,270,0
20130615,제주,오이,10개,5500,0
20130615,제주,오이,10개,4000,0
20130615,제주,오이,10개,5000,0
20130615,제주,호박,1개,1280,0
20130615,제주,호박,1개,1080,0
20130615,제주,토마토,1KG,3900,0
20130615,제주,당근,1KG,3500,0
20130615,제주,풋고추,100G,660,0
20130615,제주,풋고추,100G,1520,0
20130615,제주,배추,포기,2480,0
20130615,제주,양배추,포기,1680,0
20130615,제주,시금치,1KG,2880,0
20130615,제주,상추,100G,890,0
20130615,제주,상추,100G,890,0
20130615,제주,수박,1개,17800,0
20130615,제주,수박,1개,14800,0
20130615,제주,참외,10개,22670,0
20130615,제주,참외,10개,13800,0
20130615,제주,쌀,20KG,46600,0
20130615,제주,찹쌀,1KG,5900,0
20130615,제주,콩,1KG,13200,0
20130615,제주,팥(적두),1KG,25600,0
20130615,제주,고구마,1KG,4570,0
20130615,제주,감자,1KG,2900,0
20130615,제주,풋고추,100G,990,0
20130615,제주,붉은고추,100G,1320,0
20130615,제주,마늘,1KG,9900,0
20130615,제주,양파,1KG,2210,0
20130615,제주,파,1KG,3250,0
20130615,제주,생강,1KG,18200,0
20130615,제주,미나리,1KG,5900,0
20130615,제주,깻잎,200G,2640,0
20130615,제주,피망(청),100G,990,0
20130615,제주,땅콩,100G,2640,0
20130615,제주,느타리버섯,100G,1190,0
20130615,제주,팽이버섯,100G,400,0
20130615,제주,사과,10개,19870,0
20130615,제주,배,10개,36000,0
20130615,제주,배,10개,27000,0
20130615,제주,포도,1KG,9610,0
20130615,제주,방울토마토,1KG,5310,0
20130615,제주,고등어,1마리,2980,0
20130615,제주,건멸치,100G,1660,0
20130615,제주,쇠고기,100G,3400,0
20130615,제주,쇠고기,100G,1680,0
20130615,제주,얼갈이배추,1.5KG,2540,0
20130616,제주,열무,1.5KG,1980,0
20130616,제주,쇠고기,100G,1680,0
20130616,제주,쇠고기,100G,2310,0
20130616,제주,쇠고기,100G,5800,0
20130616,제주,물오징어,1마리,2180,0
20130616,제주,우유,1L,2340,0
20130616,제주,바나나,100G,270,0
20130616,제주,배,10개,27000,0
20130616,제주,쌀,20KG,46600,0
20130616,제주,찹쌀,1KG,5900,0
20130616,제주,콩,1KG,13200,0
20130616,제주,팥(적두),1KG,25600,0
20130616,제주,고구마,1KG,4570,0
20130616,제주,감자,1KG,2900,0
20130616,제주,배추,포기,2480,0
20130616,제주,양배추,포기,1680,0
20130616,제주,시금치,1KG,2880,0
20130616,제주,상추,100G,890,0
20130616,제주,상추,100G,890,0
20130616,제주,수박,1개,17800,0
20130616,제주,생강,1KG,18200,0
20130616,제주,미나리,1KG,5900,0
20130616,제주,깻잎,200G,2640,0
20130616,제주,피망(청),100G,990,0
20130616,제주,땅콩,100G,2640,0
20130616,제주,느타리버섯,100G,1190,0
20130616,제주,팽이버섯,100G,400,0
20130616,제주,사과,10개,19870,0
20130616,제주,배,10개,36000,0
20130616,제주,수박,1개,14800,0
20130616,제주,참외,10개,22670,0
20130616,제주,참외,10개,13800,0
20130616,제주,오이,10개,5500,0
20130616,제주,오이,10개,4000,0
20130616,제주,오이,10개,5000,0
